age_category,session_duration,tracks_listened,unique_artists
18-25,9.966035598990697,3,1
26-35,33.37192266486994,7,3
18-25,22.091557888476604,5,1
26-35,20.704069601640196,5,2
18-25,20.75667641936092,6,2
50+,33.627321194775156,8,3
18-25,21.017287708069464,6,2
26-35,25.642653416564897,5,1
Under 18,26.013438768802853,5,1
18-25,18.46723699438301,4,1
36-50,17.24504602628386,4,1
18-25,29.82830514152172,9,3
18-25,9.924569423326636,2,1
26-35,25.345414220363754,7,3
Under 18,19.54641596978476,6,2
26-35,18.33585057850203,3,1
18-25,10.77504379609961,2,1
18-25,19.107579891864834,5,1
36-50,24.197313461094485,8,2
26-35,33.38026095289503,7,2
18-25,14.6000378978101,3,1
26-35,18.72436889859042,4,2
36-50,31.15677080569079,6,3
26-35,21.257161016913845,4,1
18-25,17.66301201259075,3,1
18-25,28.531735863069713,5,2
18-25,8.477347195677915,1,1
18-25,11.590817343384261,2,1
Under 18,29.743783023822154,9,4
18-25,15.789282943786404,3,1
36-50,18.79630562802064,4,1
26-35,21.401609153148566,4,1
18-25,17.758494613050612,3,1
26-35,21.32613292125003,4,1
26-35,26.13986556087364,8,2
18-25,28.769388753498866,9,5
18-25,14.375318760675306,3,1
Under 18,15.862190259581954,3,1
26-35,25.25640367982346,6,3
18-25,31.000785448571005,9,3
18-25,17.931711191781478,3,1
18-25,13.706771087903347,4,1
26-35,8.844634751927298,2,1
26-35,18.912314366124438,5,2
18-25,13.926988819735701,3,1
Under 18,11.658719380959333,3,1
26-35,25.56269970105854,5,3
36-50,20.422116207337115,5,1
36-50,30.556221136150665,8,2
50+,19.077120725188117,5,1
Under 18,27.059883562678735,6,3
18-25,18.801452879555544,4,1
26-35,17.972463592401883,5,2
18-25,24.33216709579346,5,3
Under 18,12.097980320174026,2,1
18-25,28.10215389722797,5,2
18-25,14.76530661404321,4,1
18-25,25.18247570395521,5,2
50+,19.881319302683874,6,3
18-25,13.202502430718619,3,1
Under 18,28.47380085856521,6,2
Under 18,33.44323215194804,7,3
36-50,17.503818994503227,4,2
26-35,19.763822121981566,4,2
Under 18,20.480949414357898,4,1
18-25,26.07363408620739,5,2
26-35,34.79568340211461,10,4
18-25,17.492353168871066,5,2
50+,18.68926170952516,3,1
26-35,22.185116450057556,5,2
18-25,17.109445610967853,3,1
36-50,18.810277485162445,3,1
18-25,10.455227766250452,2,1
18-25,26.042181900174437,7,3
18-25,20.713744079534738,5,1
36-50,31.15505131418908,7,4
18-25,25.770136848481567,6,2
18-25,17.198746091568985,3,1
Under 18,12.011271813012344,3,1
36-50,33.20429091790621,7,2
18-25,8.110199432553433,2,1
18-25,17.60680880115523,4,1
26-35,22.389790263052376,7,3
26-35,19.82334947422062,4,1
36-50,16.89190126179328,4,1
18-25,11.45119725672685,2,1
36-50,17.646556451143457,4,2
18-25,19.64161973822617,4,2
Under 18,22.139863930013902,4,1
36-50,18.850222500890183,4,1
26-35,20.758514353043637,4,1
26-35,16.660726224334887,4,1
50+,18.83771872248579,3,1
26-35,25.3848599447484,7,3
Under 18,22.656752407264353,5,2
36-50,18.752680115374694,5,1
18-25,13.625004849393957,4,1
26-35,24.843606921316542,6,2
18-25,23.64397267856703,6,3
18-25,13.79038146768372,2,1
26-35,19.979351301543474,6,2
18-25,11.427478879767257,2,1
26-35,15.625735622735672,4,1
36-50,18.719826050678215,4,2
18-25,14.11079148866141,3,1
26-35,31.403333417905912,7,3
36-50,22.179756801207656,4,2
26-35,35.12111402169077,7,2
26-35,35.20188511277625,8,3
18-25,20.106313379030016,5,3
18-25,5.973263477486427,1,1
18-25,22.788687852947046,5,1
18-25,28.009240388885182,6,3
26-35,30.05967088075103,7,2
Under 18,22.441256733980214,5,1
50+,16.760246931184255,5,1
36-50,14.93186806884922,3,1
18-25,24.378960204033334,5,2
Under 18,18.63315187838307,5,2
26-35,27.49753020418105,5,2
26-35,20.303268854361015,4,2
50+,27.996850752109665,6,3
18-25,21.673295751630565,6,2
Under 18,17.341287968782048,3,1
50+,12.318300576291712,3,1
18-25,10.209161657213667,2,1
26-35,29.965380100974432,6,2
Under 18,15.924284458309195,3,1
36-50,19.30050841602246,6,3
Under 18,16.200131353030635,3,1
26-35,16.263472117884668,3,1
26-35,22.678457679735192,5,2
50+,18.281954046855937,4,2
Under 18,12.95376071816003,2,1
18-25,22.323489485000106,5,2
Under 18,11.435453058885335,2,1
36-50,19.354047585805652,5,3
26-35,27.916859385246283,7,3
26-35,24.890715190407036,5,2
Under 18,8.51116608287088,2,1
18-25,0.49619342811142886,1,1
18-25,23.968816317335094,5,2
18-25,24.831525689120323,5,1
36-50,24.624229406055004,5,2
Under 18,18.409252455447124,3,1
26-35,23.015773634151838,6,2
36-50,21.360122891270727,4,1
50+,20.926088156100807,5,1
26-35,23.932222558228727,6,2
18-25,22.617807552548193,5,1
26-35,35.5140983822745,10,6
Under 18,13.230641085159085,3,1
Under 18,18.702459780499996,4,2
26-35,18.132885393677014,4,1
36-50,19.63903609702837,3,1
Under 18,19.291507242455694,4,1
Under 18,13.84255764129802,3,1
26-35,12.00747201878503,3,1
18-25,10.854286500606536,2,1
26-35,28.548425174501123,6,3
18-25,15.321713364563102,4,1
Under 18,18.468999334892985,4,1
26-35,25.3956898365912,7,3
36-50,27.443497482572184,8,4
26-35,22.72946609482806,4,2
36-50,23.478541263585555,5,1
18-25,12.075536969238557,2,1
36-50,21.034915672872987,5,2
18-25,13.156621778734173,3,1
36-50,21.152765673943456,6,2
18-25,20.892975564928832,5,2
18-25,18.36082579442879,5,1
18-25,17.037698071186906,4,1
26-35,27.15313390435289,8,2
Under 18,17.177458615694654,3,1
50+,15.929491606334073,3,1
18-25,12.62988826744308,3,1
18-25,23.54070749449513,5,2
18-25,19.703992350652815,5,1
Under 18,16.64268576936153,3,1
26-35,16.690454793524403,3,1
26-35,43.69497928846364,13,6
36-50,3.9005298279579677,1,1
Under 18,14.691808451520203,3,1
50+,15.588302751208547,3,1
18-25,26.44380676148514,8,3
50+,16.427242631091968,3,1
Under 18,21.273675298679308,4,1
26-35,21.47046182573653,4,1
26-35,39.7491970663709,9,3
18-25,22.76745195237619,5,3
Under 18,15.447610331851635,4,1
26-35,30.629826236606476,6,3
Under 18,18.268125812899395,3,1
26-35,39.61330398727089,9,4
26-35,35.811798799552065,7,4
26-35,27.355117347633826,8,4
50+,16.81633102202615,3,1
18-25,15.555041329318803,3,1
18-25,26.174616648790554,5,2
18-25,30.163131193325597,7,4
26-35,22.666265938533453,5,2
50+,20.246022975507366,4,2
50+,20.527218436171296,4,1
50+,22.45017662980435,4,1
36-50,17.328831407007815,3,1
50+,20.219783358807245,5,2
18-25,35.707299335235334,10,5
50+,18.47964566083185,5,2
36-50,24.72182897930728,5,3
18-25,22.65153767479512,5,1
Under 18,23.874651361803693,4,1
18-25,11.897877314806367,2,1
36-50,34.285933128756696,7,3
26-35,25.799844948277183,5,2
18-25,23.81238164252146,6,2
26-35,25.70469148991991,6,2
Under 18,26.603416143520946,8,3
36-50,18.988924207415472,4,1
36-50,14.15698829530916,4,1
50+,17.41249083574722,3,1
18-25,23.355115508530563,6,3
50+,16.266900426914063,4,1
18-25,15.300124374795097,3,1
18-25,22.43915095288774,5,1
18-25,13.50703101951073,2,1
26-35,32.83485963928326,8,3
50+,16.438462913802095,3,1
26-35,28.979424515590303,6,2
50+,12.194274910036413,2,1
18-25,29.47397244120498,8,2
18-25,23.282073093531892,7,2
26-35,29.909143166714458,8,4
18-25,10.965586014717877,3,1
50+,14.252036720785169,3,1
26-35,26.592658750696966,5,2
18-25,12.420794681071385,2,1
36-50,18.238223192897134,4,1
18-25,25.285188739476887,7,3
Under 18,15.758982312182777,3,1
26-35,27.990311491478803,5,2
26-35,18.383535583511804,5,2
50+,21.004232387122464,4,1
Under 18,12.153830508491062,3,1
26-35,29.75109511454919,8,3
Under 18,35.14441739899188,10,3
Under 18,16.25513328275054,4,1
26-35,19.709732382429408,6,3
18-25,27.974769067566598,5,2
26-35,25.518311354083988,7,2
26-35,15.64272359501847,4,1
18-25,22.37522762009879,4,1
18-25,21.515861139001224,6,2
Under 18,15.571705228426953,4,1
36-50,17.97307699495346,5,1
Under 18,26.080487919489137,6,2
Under 18,13.083316468267473,2,1
26-35,14.03462161662637,3,1
50+,14.124940575098424,3,1
36-50,27.193187812472665,5,1
18-25,18.169655088021354,4,1
18-25,16.049724582562124,4,2
26-35,24.452197326990266,5,2
36-50,24.92488965073886,6,3
18-25,30.743020344822312,6,2
18-25,22.45651471578061,7,4
Under 18,33.720131690438414,7,4
18-25,25.119715681101592,5,1
26-35,22.619073947169973,5,3
Under 18,26.23736613407749,5,2
18-25,24.458795441205467,7,3
18-25,28.134848765555436,6,2
18-25,25.15864971604497,8,4
Under 18,20.79750705742297,5,1
18-25,16.63349543155053,4,2
50+,18.67433646423634,4,2
Under 18,9.625933939021419,2,1
26-35,23.696437973511465,4,2
36-50,14.922165834342154,4,1
18-25,23.207215208716867,5,2
Under 18,25.839379379577714,6,2
Under 18,22.208635692170233,6,3
26-35,23.69920245610646,7,2
26-35,22.71799601174626,6,2
18-25,28.407036358286494,7,2
36-50,27.919126801150846,9,5
26-35,16.50953756111436,3,1
18-25,21.786692436618317,6,2
36-50,23.951209698999385,5,2
18-25,18.561752237101153,4,1
26-35,14.074317653428531,3,1
Under 18,5.617981382609848,1,1
26-35,26.37797303083829,5,1
18-25,8.147976482258773,2,1
26-35,20.811674361537378,5,1
18-25,24.790887507802758,5,2
26-35,28.32729610687133,8,3
Under 18,15.823893857380014,5,2
18-25,26.268326920515545,5,2
18-25,23.68229646071326,6,3
Under 18,16.583680441092934,4,1
26-35,37.16923670414981,8,4
50+,20.436877712389954,5,2
36-50,17.32159624199872,4,1
36-50,9.682164889388016,2,1
Under 18,21.567290811882984,4,1
Under 18,16.46567567253207,4,1
26-35,25.16773250064246,5,1
50+,16.81648076340735,3,1
26-35,7.414772188986486,1,1
18-25,17.95497201231928,4,2
Under 18,12.282239346855409,2,1
18-25,16.44287709034224,3,1
18-25,15.947062890895634,3,1
26-35,25.511154562646034,5,3
Under 18,22.09842128386872,4,1
36-50,24.76812964314449,6,2
50+,6.010640236976126,1,1
36-50,30.527429697308147,8,3
50+,9.840345977971477,2,1
Under 18,19.905842645441194,6,2
50+,13.857144236315357,3,1
18-25,22.068688904108363,4,2
36-50,11.023110022047055,2,1
18-25,30.844671227399072,7,3
18-25,17.484842045517663,5,1
Under 18,23.503770319004246,4,2
Under 18,14.395738220041093,3,1
50+,26.304456552438552,5,1
36-50,13.767502241411474,4,1
26-35,3.9520933828909115,1,1
26-35,35.903286869567395,7,2
26-35,15.59054460743337,3,1
18-25,19.510667780471106,4,1
36-50,31.350311907095183,7,3
18-25,17.162972329805967,3,1
26-35,27.082339097360762,6,2
50+,22.07484949923,6,3
18-25,20.210359697609412,5,2
18-25,29.107766170491338,6,2
50+,21.526971739820304,4,1
50+,13.529876449212718,3,1
50+,21.65880695846735,4,1
26-35,24.72510309100597,5,1
18-25,19.79304254208528,4,2
18-25,22.326926716310986,4,2
Under 18,26.443824515935866,5,2
26-35,17.298581295641736,3,1
18-25,29.138247899545505,7,2
26-35,34.95129073413901,8,2
50+,14.838129526397791,3,1
50+,26.79316108061564,5,2
Under 18,18.78617214359348,3,1
18-25,23.970958661754544,7,4
36-50,19.23002200529641,4,1
26-35,31.55597453040371,8,4
36-50,19.33027299985659,5,2
36-50,22.958424176517514,7,3
18-25,1.6688796522877745,1,1
18-25,16.69717886745949,3,1
18-25,16.043493393705443,3,1
26-35,9.868958436115058,2,1
18-25,25.379046193017793,5,2
36-50,19.686280193574483,5,1
50+,8.909905790288372,2,1
18-25,24.21146336238936,7,3
50+,23.44747095674419,5,1
26-35,23.924288303908934,5,2
36-50,12.94180116861125,2,1
Under 18,6.812683619662929,1,1
18-25,11.42811186167778,3,1
18-25,14.191872035703403,3,1
18-25,31.968112696525896,7,3
18-25,18.571129379887605,5,2
36-50,14.36438433696965,3,1
18-25,15.695316291039,3,1
50+,23.353211559026803,5,2
26-35,29.441381381196774,9,5
Under 18,20.32683639951761,4,2
26-35,23.65109028160243,6,3
50+,18.018432455225202,3,1
26-35,26.246734598092203,7,3
Under 18,18.640406738003257,3,1
50+,18.510821790234502,3,1
18-25,17.895442871821505,3,1
26-35,18.154620259897847,5,2
26-35,22.891860099757473,5,2
18-25,22.311049583130682,6,2
18-25,14.90710755312722,3,1
50+,20.104934393998516,4,2
50+,22.14841215477838,6,3
26-35,27.72940089862257,5,1
18-25,16.068438426554046,5,1
Under 18,20.672090459351075,4,2
18-25,21.074342283628212,4,1
26-35,26.594323307341647,8,3
18-25,30.430090910783484,6,2
Under 18,11.893572597071358,2,1
18-25,21.447808924971746,4,1
26-35,21.798913581350437,5,1
36-50,14.52602718508207,2,1
26-35,14.936561120828095,3,1
26-35,32.01890873265369,9,5
18-25,10.170944125008681,2,1
18-25,22.091026772832873,5,2
26-35,26.051791446896743,5,3
26-35,18.13535007463174,4,1
18-25,25.852543407028854,5,3
26-35,15.547668212155175,3,1
50+,15.254614578681242,3,1
26-35,16.269957155555687,5,2
26-35,31.118884952145677,6,2
36-50,29.10126969320922,5,2
Under 18,21.740103196527375,4,1
26-35,45.314090569221186,12,4
50+,20.228668548012703,6,3
18-25,24.425370034548102,7,2
18-25,27.04565136547746,6,3
26-35,19.62131321553355,4,1
18-25,22.858329345235855,7,2
26-35,17.264396389206794,4,2
18-25,10.77329859326531,2,1
26-35,33.73769615795465,7,3
26-35,18.20019684927395,4,1
18-25,21.283801145967885,7,3
18-25,31.420809546505502,9,3
18-25,7.322760413633059,2,1
18-25,24.558235840800343,6,3
18-25,19.846813432830746,4,2
18-25,19.50742966063419,4,2
36-50,22.357512253815678,6,2
26-35,25.14001299161138,7,3
18-25,23.663049400625667,5,2
Under 18,12.640741615070874,3,1
Under 18,23.515081844073936,4,1
26-35,15.979399874644734,3,1
18-25,34.72729511877237,10,4
Under 18,19.265011632943676,6,2
18-25,21.25597555526905,5,2
50+,26.85398052404166,6,2
26-35,18.803144272929472,3,1
36-50,21.93252242920701,4,2
Under 18,10.129667960577056,2,1
Under 18,13.209064823428012,2,1
Under 18,10.03218858829685,2,1
50+,21.991031862011653,6,2
18-25,23.986474265534603,5,1
18-25,16.940137645383516,3,1
18-25,16.453115195674815,3,1
26-35,32.76532454222095,7,2
18-25,19.964667256816007,4,1
26-35,18.06190346319015,5,2
50+,23.365835717292963,5,1
18-25,19.009890736772437,4,2
26-35,30.418273343472073,8,4
26-35,25.574368211513328,6,3
36-50,34.46639493261104,7,3
18-25,18.552100370102167,5,1
18-25,5.940678512626096,1,1
36-50,20.63296266385274,4,2
18-25,21.86477029148906,5,2
50+,20.298765692009567,5,2
26-35,31.470039161663337,7,3
26-35,20.35314797429539,6,2
Under 18,30.94741306613345,7,4
26-35,32.718675710559864,6,3
26-35,26.04751369819086,6,3
26-35,19.44808559336427,5,2
18-25,33.49583404427719,7,2
50+,21.646056624377966,5,2
18-25,16.55423816413001,4,1
18-25,29.814649329462032,9,5
50+,19.10148169885245,4,2
26-35,37.07413563963479,8,3
18-25,14.098407463153888,3,1
50+,16.99780262068071,3,1
Under 18,29.673863328460108,8,3
Under 18,15.318084445489289,5,1
26-35,22.97233878389395,4,1
18-25,0.8360059589611808,1,1
50+,20.061033540614428,6,2
36-50,28.925066943853487,7,3
18-25,13.550926579030417,2,1
36-50,24.68542755546953,5,2
Under 18,16.21284442478336,4,2
26-35,12.926752983606836,4,2
50+,16.373344752304618,4,2
36-50,18.552114259700762,4,2
18-25,20.891739081470913,6,2
18-25,17.85908888453309,3,1
18-25,29.361225428235677,7,3
26-35,20.538477481531395,4,1
26-35,23.96485123665297,6,3
Under 18,21.676771524805893,5,1
18-25,19.643154628019072,4,1
36-50,18.786919153637577,5,2
18-25,20.359412350522017,6,2
18-25,23.67273050892016,7,3
50+,22.493445671915158,5,2
18-25,5.1748142538454545,1,1
36-50,25.039655530899843,5,2
18-25,15.278567866784613,3,1
18-25,28.10587297577432,5,1
18-25,26.526472574976115,5,2
26-35,32.40476197028477,10,4
26-35,20.330537102195972,5,2
18-25,10.249614577502754,2,1
26-35,35.16878994761413,10,3
18-25,28.182446298785482,6,2
18-25,5.974597077685084,1,1
50+,24.875631585281383,7,3
36-50,24.129257549292827,4,1
36-50,22.79170417337921,6,2
26-35,18.420571279355702,3,1
18-25,27.10040404661165,6,3
26-35,21.320175903614132,7,2
36-50,19.21221103981673,4,1
Under 18,5.047011967938754,1,1
18-25,14.792051823353546,3,1
18-25,13.056327032946022,3,1
18-25,5.461730387116294,1,1
18-25,30.912075172236804,7,3
50+,17.376134798895883,3,1
26-35,13.594439944199678,3,1
18-25,13.253344371875288,3,1
26-35,20.353464227307967,6,3
18-25,15.825939400359355,4,1
26-35,31.404813849988994,7,2
36-50,20.384414094961762,5,2
26-35,25.788862757284747,5,2
26-35,22.882085099417694,4,1
18-25,28.14019191161245,7,2
26-35,36.021148951950664,7,2
26-35,23.929609085685676,5,2
36-50,16.3226327683903,3,1
26-35,24.12374396170461,5,3
50+,2.449991792221086,1,1
36-50,23.881447812086034,5,2
36-50,13.846291509219972,4,2
36-50,20.673923000007242,4,2
18-25,23.30131820046471,6,2
18-25,16.007952104366453,3,1
26-35,21.49244758401401,4,2
18-25,21.80590133283002,5,2
36-50,18.651287542834293,3,1
Under 18,26.470633112498824,7,4
18-25,25.410373866764743,7,4
36-50,25.404165955376698,6,3
Under 18,15.587896095043568,4,1
18-25,24.014296315020278,7,3
18-25,14.799354204763358,3,1
36-50,21.476422285621275,5,2
26-35,3.9136098244959285,1,1
50+,23.785970737110546,4,1
18-25,32.088056920336086,6,3
36-50,23.348828480602517,5,2
18-25,8.928715519116512,2,1
18-25,18.476279649105862,4,1
18-25,20.497448735822605,5,1
Under 18,20.11217750582554,4,2
18-25,37.787028886073166,8,3
18-25,18.288139560443415,4,1
18-25,15.958584474886997,3,1
36-50,22.977886104845826,6,3
18-25,19.000701992923638,4,1
50+,14.252733693328668,3,1
36-50,11.429506030348858,2,1
18-25,25.126521211422965,5,2
26-35,18.086308440402927,4,1
26-35,16.948414215260954,3,1
36-50,17.133688251804813,4,1
36-50,13.228515802465115,3,1
26-35,30.248235777614198,6,2
Under 18,23.657236059493457,7,2
18-25,21.329722042540325,5,2
36-50,26.258618856179556,5,2
26-35,28.453105285884817,7,2
36-50,25.526710911752556,8,3
26-35,39.59558498045094,9,3
Under 18,26.872375685593344,5,2
50+,18.87863199519814,4,1
50+,13.331486444833953,3,1
Under 18,8.828538953552968,2,1
Under 18,7.683862785314627,2,1
26-35,32.57070388203773,9,4
36-50,18.652545741997287,4,2
18-25,20.554828879814647,5,2
Under 18,13.328774714271796,2,1
26-35,42.64407930943172,12,5
18-25,7.428893204356552,1,1
18-25,20.970493489585355,5,2
26-35,22.131183624302807,6,2
36-50,22.11005115174473,7,2
26-35,22.435075678630575,4,1
26-35,17.868730954841176,4,1
26-35,16.055269717345922,4,1
26-35,41.387519169276736,11,6
18-25,17.914880497955895,5,1
18-25,22.39555097377489,6,2
18-25,8.84218973418322,2,1
50+,7.41513541434912,1,1
36-50,17.940132719341744,4,1
26-35,31.98459694324689,7,2
50+,18.141591534118035,4,2
36-50,18.76043739825987,5,2
50+,20.149069801756106,4,1
18-25,16.14766573886171,4,2
26-35,36.012940976349526,8,4
26-35,36.34044597440089,10,5
26-35,20.381941446648092,4,1
18-25,14.563024971052723,2,1
26-35,24.413996680100155,7,2
18-25,22.986718281785002,4,1
36-50,20.357204842278787,6,2
36-50,28.27590916729865,6,2
18-25,21.85868418963937,4,1
18-25,27.617944933709232,6,3
26-35,16.022200975473424,4,1
26-35,20.25901596712433,5,2
26-35,29.265297726155467,6,2
36-50,22.31749973410947,6,2
36-50,20.874084714034467,5,1
18-25,16.366164848426912,3,1
26-35,25.693878876606682,5,2
36-50,30.56947735560643,8,3
36-50,9.945307975710517,2,1
18-25,18.936191116885738,5,2
Under 18,19.240827086344076,4,1
18-25,12.387925964504797,3,1
50+,17.220035927750985,3,1
18-25,8.523990651354023,2,1
18-25,15.910743653988195,3,1
Under 18,18.120624542075586,4,2
Under 18,19.963641695815028,5,3
26-35,40.00133314192772,12,4
26-35,18.47067558950468,4,1
26-35,14.403503782819701,3,1
Under 18,26.94485759487522,7,3
18-25,0.0,1,1
36-50,18.28569776265148,4,1
18-25,17.720304534525383,5,3
36-50,16.352774371210888,4,1
Under 18,19.335764956315572,4,2
18-25,15.460391422157016,3,1
18-25,7.809817661980059,2,1
50+,21.090492335206232,6,3
18-25,24.59776508019708,6,3
26-35,17.10044031519349,3,1
26-35,20.67041056864734,5,2
Under 18,32.99236460726588,7,4
18-25,23.139235772488448,6,2
50+,18.00100014729417,5,3
18-25,31.32218793653177,7,3
26-35,12.02678681846022,3,1
50+,7.835454940581821,2,1
Under 18,21.168345564892366,4,2
18-25,25.880703638031036,6,2
18-25,8.025107148540394,1,1
18-25,10.902798646172172,2,1
Under 18,25.551456712785296,6,2
26-35,15.781759968744588,4,1
26-35,22.950539095636348,4,1
26-35,26.679127072421256,6,2
50+,22.77429646974974,4,1
Under 18,17.854942268924724,4,1
18-25,23.44678902369192,6,2
18-25,11.323299624849984,2,1
18-25,24.122103779756483,5,2
Under 18,13.638690035264103,3,1
18-25,10.335439687797814,2,1
36-50,34.39116528810301,9,3
50+,27.14997014287406,6,3
Under 18,21.03690077641104,5,1
36-50,31.282740195272126,8,2
36-50,20.045480764204378,4,2
18-25,19.04786428169911,4,1
Under 18,18.76424895410516,4,2
50+,13.433052001819227,3,1
26-35,6.247039521098774,1,1
50+,16.45352117413492,4,1
18-25,29.11685247738628,8,3
18-25,21.930740761833917,7,2
18-25,25.70171137606299,5,2
50+,19.96549210802198,4,1
18-25,14.074075601530627,4,2
Under 18,21.737581013420368,6,2
26-35,22.3414147113878,5,1
18-25,12.562188954707413,3,1
18-25,26.43693452186619,6,2
26-35,14.557732666448254,4,1
18-25,15.38689774911784,3,1
